course_code,facility_code,course_name,hol,par,course_type,course_architect,open_date,guest_policy,weekday_price,weekend_price,twilight_price,fairway,green,currency
USA-CT-00050-01,USA-CT-00050,Darien,18,71,Parkland,Alfred H Tull,1958,Closed,~,~,~,N/D,N/D,USD
USA-CT-00051-01,USA-CT-00051,Fairfield,18,70,Parkland,Seth Raynor,1921,Closed,~,~,~,N/D,N/D,USD
USA-CT-00052-01,USA-CT-00052,Farmington,18,71,Parkland,Arthur Fenn,1895,Closed,~,~,~,N/D,N/D,USD
USA-CT-00053-01,USA-CT-00053,New Canaan,18,71,Parkland,Willie Park Jr,1909,Closed,~,~,~,N/D,N/D,USD
USA-CT-00055-01,USA-CT-00055,Yale,18,70,Parkland,Charles Macdonald,1913,Closed,~,~,~,N/D,N/D,USD
USA-CT-00056-01,USA-CT-00056,Crestbrook Park,18,71,Parkland,Geoffrey Cornish,1962,Open,33,35,33,N/D,N/D,USD
USA-CT-00059-01,USA-CT-00059,E Gaynor Brennan,18,59,Parkland,Maurice McCarthy,1922,Open,15,15,15,N/D,N/D,USD
USA-CT-00062-01,USA-CT-00062,East Hartford,18,72,Parkland,Al Zikorus/Devereux Emmet,1930,Open,19,27,19,N/D,N/D,USD
USA-CT-00063-01,USA-CT-00063,East Mountain,18,70,Parkland,William & David Gordon,1955,Open,43,45,43,N/D,N/D,USD
USA-CT-00065-01,USA-CT-00065,Eastwood,18,72,Parkland,N/D,1962,Open,26,28,26,N/D,N/D,USD
USA-CT-00069-01,USA-CT-00069,Ellington Ridge,18,72,Parkland,Geoffrey Cornish,1959,Closed,~,~,~,N/D,N/D,USD
USA-CT-00071-01,USA-CT-00071,Blue/Red,9,35,Parkland,Joseph Rustici,N/D,Open,52,62,52,N/D,N/D,USD
USA-CT-00071-02,USA-CT-00071,White/Blue,9,36,Parkland,Joseph Rustici,1967,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-CT-00071-03,USA-CT-00071,Red,9,36,Parkland,Joseph Rustici,1967,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-CT-00074-01,USA-CT-00074,Fairview,18,72,Parkland,Robert Trent Jones Sr,1968,Closed,~,~,~,N/D,N/D,USD
USA-CT-00074-02,USA-CT-00074,RTJ,18,72,Parkland,Robert Trent Jones Sr,1969,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-CT-00076-01,USA-CT-00076,Fairview Farm,18,72,Parkland,Dick Christian/Bob Ferraroti,2000,Open,58,68,58,N/D,N/D,USD
USA-CT-00080-01,USA-CT-00080,Farmingbury Hills,9,70,Parkland,N/D,1930,Open,20,30,20,N/D,N/D,USD
USA-CT-00081-01,USA-CT-00081,Farmington Woods,18,72,Parkland,Desmond Muirhead,1973,Closed,~,~,~,N/D,N/D,USD
USA-CT-00082-01,USA-CT-00082,The Farms,18,72,Parkland,Geoffrey Cornish,1960,Closed,~,~,~,N/D,N/D,USD
USA-CT-00084-01,USA-CT-00084,Fox Hopyard,18,71,Parkland,Roger Rulewich,2001,Open,94,104,94,N/D,N/D,USD
USA-CT-00085-01,USA-CT-00085,Fox Run,9,36,Parkland,Allen Bissette,1952,Open,15,16,15,N/D,N/D,USD
USA-CT-00088-01,USA-CT-00088,Gainfield Farms,9,27,Parkland,Al Zikorus,1994,Open,16,17,16,N/D,N/D,USD
USA-CT-00089-01,USA-CT-00089,Gillette Ridge,18,72,Parkland,Arnold Palmer,2004,Open,15,15,15,N/D,N/D,USD
USA-CT-00091-01,USA-CT-00091,Glastonbury Hills,18,72,Parkland,Geoffrey Cornish,1966,Closed,~,~,~,N/D,N/D,USD
USA-CT-00094-01,USA-CT-00094,North,18,70,Parkland,N/D,1930,Open,16.5,18.5,16.5,N/D,N/D,USD
USA-CT-00094-02,USA-CT-00094,Goodwin,18,70,Parkland,N/D,1910,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-CT-00096-01,USA-CT-00096,Goose Run,9,34,Parkland,Military Personnel,1951,Open,33,35,33,N/D,N/D,USD
USA-CT-00097-01,USA-CT-00097,Grassmere,9,35,Parkland,N/D,1965,Open,18,19,18,N/D,N/D,USD
USA-CT-00098-01,USA-CT-00098,Grassy Hill,18,70,Parkland,N/D,N/D,Open,37,45,37,N/D,N/D,USD
USA-CT-00102-01,USA-CT-00102,Great River,18,72,Parkland,Tommy Fazio,2001,Open,105,130,105,N/D,N/D,USD
USA-CT-00106-01,USA-CT-00106,Green Woods,18,71,Parkland,N/D,1920,Closed,~,~,~,N/D,N/D,USD
USA-CT-00109-01,USA-CT-00109,Greenwich,18,72,Parkland,Seth Raynor,1892,Closed,~,~,~,N/D,N/D,USD
USA-CT-00111-01,USA-CT-00111,Griffith E Harris,18,71,Parkland,Robert Trent Jones Sr,1964,Open,~,~,~,N/D,N/D,USD
USA-CT-00112-01,USA-CT-00112,Guilford Lakes,9,27,Parkland,Al & Mike Zikorus,1928,Open,15,17,15,N/D,N/D,USD
USA-CT-00113-01,USA-CT-00113,H Smith Richardson,18,72,Parkland,Hal Purdy,1972,Open,57,70,5,N/D,N/D,USD
USA-CT-00115-01,USA-CT-00115,Harrisville,18,72,Parkland,Aimee Salvas,1929,Open,28,34,28,N/D,N/D,USD
USA-CT-00116-01,USA-CT-00116,Harry R Brownson,18,70,Parkland,N/D,1960,Closed,~,~,~,N/D,N/D,USD
USA-CT-00117-01,USA-CT-00117,Heritage Village,18,72,Parkland,Al Zikorus,1967,Closed,~,~,~,N/D,N/D,USD
USA-CT-00118-01,USA-CT-00118,Highfield,18,70,Parkland,N/D,1953,Closed,~,~,~,N/D,N/D,USD
USA-CT-00120-01,USA-CT-00120,Anderson's Glen,18,72,Parkland,Frank G Gates,1900,Closed,~,~,~,N/D,N/D,USD
USA-CT-00120-02,USA-CT-00120,Highland,18,72,Parkland,N/D,N/D,Open,~,~,~,N/D,N/D,USD
USA-CT-00121-01,USA-CT-00121,Highland Greens,9,37,Parkland,Al Zikorus,1966,Open,23,24,23,N/D,N/D,USD
USA-CT-00123-01,USA-CT-00123,Hop Brook,18,72,Parkland,N/D,1910,Open,29,23,29,N/D,N/D,USD
USA-CT-00128-01,USA-CT-00128,Hop Meadow,18,72,Parkland,Geoffrey Cornish,1961,Closed,~,~,~,N/D,N/D,USD
USA-CT-00129-01,USA-CT-00129,Hotchkiss School,18,70,Parkland,Seth Raynor,1911,Open,35,40,35,N/D,N/D,USD
USA-CT-00130-01,USA-CT-00130,Hunter,18,71,Parkland,N/D,1933,Open,52,54,52,N/D,N/D,USD
USA-CT-00133-01,USA-CT-00133,Indian Hill,18,72,Parkland,Robert J Ross,1899,Closed,~,~,~,N/D,N/D,USD
USA-CT-00134-01,USA-CT-00134,Indian Springs,9,36,Parkland,N/D,1964,Open,23.5,25.5,23.5,N/D,N/D,USD
USA-CT-00135-01,USA-CT-00135,Innis Arden,18,70,Parkland,J Kennedy Tod,1905,Closed,~,~,~,N/D,N/D,USD
USA-CT-00135-02,USA-CT-00135,Blue,18,73,Parkland,Devereux Emmet/Donald Ross,1914,Closed,~,~,~,N/D,N/D,USD
USA-CT-00135-03,USA-CT-00135,Red,18,71,Parkland,Devereux Emmet/Donald Ross,1914,Closed,~,~,~,N/D,N/D,USD
USA-CT-00137-01,USA-CT-00137,Keney Park,18,70,Parkland,Devereux Emmet,1927,Open,16.5,18.5,16.5,N/D,N/D,USD
USA-CT-00139-01,USA-CT-00139,The Tradition at Wallingford,18,70,Parkland,R - Roger Rulewich,1972/R-2005,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-CT-00141-01,USA-CT-00141,Laurel View,18,72,Parkland,Geoffrey Cornish,1970,Open,27,31,27,N/D,N/D,USD
USA-CT-00143-01,USA-CT-00143,Player,18,72,Parkland,Mark Mungeam,2012,Open,14,16,14,N/D,N/D,USD
USA-CT-00143-02,USA-CT-00143,RTJ,18,72,Parkland,Robert Trent Jones Sr,1969,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-CT-00145-01,USA-CT-00145,Litchfield,18,70,Parkland,N/D,1892,Closed,~,~,~,N/D,N/D,USD
USA-CT-00146-01,USA-CT-00146,Red Nines 1/2,18,72,Parkland,George Fazio/Mark McCumber,1971/2002,Closed,~,~,~,N/D,N/D,USD
USA-CT-00146-02,USA-CT-00146,Blue Nines 2/3,18,71,Parkland,Willie Parks/Orrin E Smith,1922/1948,Closed,~,~,~,N/D,N/D,USD
USA-CT-00146-03,USA-CT-00146,Green Nines 3/1,18,71,Parkland,George Fazio/Mark McCumber,1975/2002,Closed,~,~,~,N/D,N/D,USD
USA-CT-00147-01,USA-CT-00147,Madison,18,71,Parkland,Willie Park Jr,1909,Closed,~,~,~,N/D,N/D,USD
USA-CT-00147-02,USA-CT-00147,Green,18,70,Parkland,Al Zikorus,1994,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-CT-00147-03,USA-CT-00147,Red,9,35,Parkland,Al Zikorus,1995,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-CT-00148-01,USA-CT-00148,Manchester,18,72,Parkland,Tom Bendelow/ Devereaux Emmet/A. W. Tillinghast,1917,Open,65,70,65,N/D,N/D,USD
USA-CT-00149-01,USA-CT-00149,Meadowbrook,9,35,Parkland,N/D,1926,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-CT-00151-01,USA-CT-00151,Mill River,18,70,Parkland,Tom Winton,1923,Closed,~,~,~,N/D,N/D,USD
USA-CT-00153-01,USA-CT-00153,Millbrook,18,70,Parkland,N/D,N/D,Closed,~,~,~,N/D,N/D,USD
USA-CT-00154-01,USA-CT-00154,Miner Hills,9,30,Parkland,John S Ott,1994,Open,12,14,12,N/D,N/D,USD
USA-CT-00156-01,USA-CT-00156,Minnechaug,9,35,Parkland,Geoffrey Cornish,1959,Open,25,27,25,N/D,N/D,USD
USA-CT-00158-01,USA-CT-00158,New Haven,18,71,Parkland,Willie Park Jr,1898,Closed,~,~,~,N/D,N/D,USD
USA-CT-00159-01,USA-CT-00159,New London,18,71,Parkland,William Robinson,1925,Closed,~,~,~,N/D,N/D,USD
USA-CT-00160-01,USA-CT-00160,Windham,18,70,Parkland,N/D,1922,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-CT-00161-01,USA-CT-00161,O'Sullivan,9,35,Parkland,Robert D Pryde,1912,Closed,~,~,~,N/D,N/D,USD
USA-CT-00161-02,USA-CT-00161,Championship,18,71,Parkland,Robert D Pryde,1912,Closed,~,~,~,N/D,N/D,USD
USA-CT-00167-01,USA-CT-00167,Norwich,18,71,Parkland,Donald Ross,1920,Open,35,39,35,N/D,N/D,USD
USA-CT-00168-01,USA-CT-00168,Oak Hills Park,18,71,Parkland,Alfred H Tull,1967,Open,70,75,70,N/D,N/D,USD
USA-CT-00169-01,USA-CT-00169,Oak Lane,18,72,Parkland,Geoffrey Cornish,1961,Open,42,63,42,N/D,N/D,USD
USA-CT-00172-01,USA-CT-00172,Orange Hills,18,71,Parkland,Geoffrey Cornish,1957,Open,25,30,25,N/D,N/D,USD
USA-CT-00173-01,USA-CT-00173,The Orchards,9,32,Parkland,City Personnel,1997,Open,16,17,16,N/D,N/D,USD
USA-CT-00174-01,USA-CT-00174,Oronoque Village,18,72,Parkland,Desmond Muirhead,1972,Closed,~,~,~,N/D,N/D,USD
USA-CT-00175-01,USA-CT-00175,Patterson,18,71,Parkland,Robert Trent Jones Sr,1947,Closed,~,~,~,N/D,N/D,USD
USA-CT-00176-01,USA-CT-00176,Hawks Landing,18,70,Parkland,Geoffrey Cornish,1967,Open,33,38,33,N/D,N/D,USD
USA-CT-00177-01,USA-CT-00177,Mohecan Sun,18,72,Parkland,Geoffrey Cornish,1961,Closed,~,~,~,N/D,N/D,USD
USA-CT-00178-01,USA-CT-00178,Pequabuck of Bristol,18,69,Parkland,N/D,1902,Open,38,42,38,N/D,N/D,USD
USA-CT-00180-01,USA-CT-00180,Pequot,18,71,Parkland,Wendell Ross,1958,Open,30,35,30,N/D,N/D,USD
USA-CT-00181-01,USA-CT-00181,Pine Orchard,18,70,Parkland,Al Zikorus,1903,Closed,~,~,~,N/D,N/D,USD
USA-CT-00182-01,USA-CT-00182,Pine Valley,18,71,Parkland,Orrin E Smith,1950,Open,51,56,51,N/D,N/D,USD
USA-CT-00187-01,USA-CT-00187,Pomperaug,18,70,Parkland,Ted Manning,1971,Closed,~,~,~,N/D,N/D,USD
USA-CT-00188-01,USA-CT-00188,Portland,18,71,Parkland,Geoffrey Cornish,1974,Open,48,58,48,N/D,N/D,USD
USA-CT-00191-01,USA-CT-00191,Connecticut National,18,71,Parkland,Mike & Sally Donovan,1994,Open,36,48,36,N/D,N/D,USD
USA-CT-00192-01,USA-CT-00192,Quarry Ridge,18,72,Parkland,Joe Kelly/Al Zachorous,1992,Open,52,57,52,N/D,N/D,USD
USA-CT-00195-01,USA-CT-00195,Quinnatisset,18,72,Parkland,Norman Ream,1905,Closed,~,~,~,N/D,N/D,USD
USA-CT-00198-01,USA-CT-00198,Raceway,18,72,Parkland,Don Hoenig,1940,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-CT-00205-01,USA-CT-00205,Redding,18,71,Parkland,Rees Jones,1968,Closed,~,~,~,N/D,N/D,USD
USA-CT-00207-01,USA-CT-00207,Richter Park,18,72,Parkland,Edward C Ryder,1970,Open,36,42,36,N/D,N/D,USD
USA-CT-00209-01,USA-CT-00209,Ridgefield,18,71,Parkland,George & Tom Fazio,1972,Open,40,45,40,N/D,N/D,USD
USA-CT-00211-01,USA-CT-00211,Ridgewood,18,71,Parkland,Devereux Emmet,1927,Closed,~,~,~,N/D,N/D,USD
USA-CT-00215-01,USA-CT-00215,River Ridge,18,72,Parkland,Charles Rustici/Joseph Rustici,1999,Open,35,42,35,N/D,N/D,USD
USA-CT-00217-01,USA-CT-00217,Rock Ridge,18,70,Parkland,N/D,1954,Closed,~,~,~,N/D,N/D,USD
USA-CT-00218-01,USA-CT-00218,Rockledge,18,72,Parkland,Al Zikorus,1940,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-CT-00220-01,USA-CT-00220,Rockrimmon,18,72,Parkland,Robert Trent Jones Sr,1945,Closed,~,~,~,N/D,N/D,USD
USA-CT-00221-01,USA-CT-00221,Rolling Greens,18,70,Parkland,Geoffrey Cornish,1974,Open,25,25,25,N/D,N/D,USD
USA-CT-00222-01,USA-CT-00222,Rolling Hills,18,71,Parkland,Alfred H Tull,1960,Closed,~,~,~,N/D,N/D,USD
USA-CT-00223-01,USA-CT-00223,Rolling Meadows,18,72,Parkland,Al Zikorus,1997,Open,50,50,50,N/D,N/D,USD
USA-CT-00224-01,USA-CT-00224,The Round Hill,18,71,Parkland,Walter Travis,1922,Closed,~,~,~,N/D,N/D,USD
USA-CT-00225-01,USA-CT-00225,The Sharon,9,36,Parkland,N/D,1888,Closed,~,~,~,N/D,N/D,USD
USA-CT-00227-01,USA-CT-00227,Shennecossett,18,71,Parkland,Donald Ross,1898,Open,60,65,60,N/D,N/D,USD
USA-CT-00230-01,USA-CT-00230,Shorehaven,18,71,Parkland,Robert White,1924,Closed,~,~,~,N/D,N/D,USD
USA-CT-00232-01,USA-CT-00232,Shuttle Meadow,18,71,Parkland,Willie Park Jr,1914,Closed,~,~,~,N/D,N/D,USD
USA-CT-00234-01,USA-CT-00234,Sier Hill,18,70,Parkland,John E Warner,1959,Closed,45,55,45,N/D,N/D,USD
USA-CT-00235-01,USA-CT-00235,Silver Spring,18,71,Parkland,Robert White,1933,Closed,110,110,110,N/D,N/D,USD
USA-CT-00236-01,USA-CT-00236,Simsbury Farms,18,72,Parkland,N/D,1972,Open,35,39,35,N/D,N/D,USD
USA-CT-00238-01,USA-CT-00238,Skungamaug River,18,70,Parkland,Joseph Motycka,1961,Open,35,37,35,N/D,N/D,USD
USA-CT-00239-01,USA-CT-00239,Sleeping Giant,18,70,Parkland,Ralph Barton,1924,Open,30,34,30,N/D,N/D,USD
USA-CT-00241-01,USA-CT-00241,Southington,18,71,Parkland,N/D,1950,Open,26,26,16,N/D,N/D,USD
USA-CT-00245-01,USA-CT-00245,Blue 9,27,36,Parkland,Robert J Ross,1931,Open,34.5,38.5,34.5,N/D,N/D,USD
USA-CT-00245-02,USA-CT-00245,Red 9,27,36,Parkland,Orrin E Smith,1958,Open,34.5,38.5,34.5,N/D,N/D,USD
USA-CT-00245-03,USA-CT-00245,White 9,27,35,Parkland,Orrin E Smith,1958,Open,34.5,38.5,34.5,N/D,N/D,USD
USA-CT-00254-01,USA-CT-00254,Stanwich,18,72,Parkland,William & David Gordon,1963,Closed,N/D,N/D,N/D,N/D,N/D,USD
USA-CT-00255-01,USA-CT-00255,Sterling Farms,18,72,Parkland,Geoffrey Cornish,1971,Open,35,35,35,N/D,N/D,USD
USA-CT-00256-01,USA-CT-00256,Stonington,18,72,Parkland,N/D,1991,Closed,N/D,N/D,N/D,N/D,N/D,USD
USA-CT-00257-01,USA-CT-00257,Stonybrook,18,70,Parkland,Al Zikorus,1955,Open,22,24,22,N/D,N/D,USD
USA-CT-00258-01,USA-CT-00258,Suffield,9,36,Parkland,N/D,1927,Closed,N/D,N/D,N/D,N/D,N/D,USD
USA-CT-00259-01,USA-CT-00259,Sunset Hill,18,70,Parkland,N/D,1950,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-CT-00262-01,USA-CT-00262,Tallwood,18,72,Parkland,Michael & Karnig Ovian,1970,Open,37,40,37,N/D,N/D,USD
USA-CT-00263-01,USA-CT-00263,Tamarack,18,70,Parkland,Charles Banks,1929,Closed,N/D,N/D,N/D,N/D,N/D,USD
USA-CT-00267-01,USA-CT-00267,Tashua Knolls,18,72,Parkland,Al Zikorus,1971,Open,44,49,44,N/D,N/D,USD
USA-CT-00270-01,USA-CT-00270,Green,9,35,Parkland,Devereux Emmet/Donald Ross,1914,Closed,N/D,N/D,N/D,N/D,N/D,USD
USA-CT-00270-02,USA-CT-00270,Blue,9,36,Parkland,Devereux Emmet/Donald Ross,1914,Closed,N/D,N/D,N/D,N/D,N/D,USD
USA-CT-00270-03,USA-CT-00270,Red,9,35,Parkland,Devereux Emmet/Donald Ross,1914,Closed,N/D,N/D,N/D,N/D,N/D,USD
USA-CT-00278-01,USA-CT-00278,The Tradition,18,71,Parkland,Geoffrey Cornish,1963,Open,25,27,25,N/D,N/D,USD
USA-CT-00279-01,USA-CT-00279,Oxford Greens,18,72,Parkland,"Cornish, Silva & Mungeam",2005,Open,46,56,46,N/D,N/D,USD
USA-CT-00283-01,USA-CT-00283,Timberlin,18,72,Parkland,Al Zikorus,1970,Open,36,40,33,N/D,N/D,USD
USA-CT-00287-01,USA-CT-00287,Topstone,18,72,Parkland,Al Zikorus,1997,Open,44,44,44,N/D,N/D,USD
USA-CT-00288-01,USA-CT-00288,Torrington,18,72,Parkland,Orrin E Smith,1929,Closed,N/D,N/D,N/D,N/D,N/D,USD
USA-CT-00289-01,USA-CT-00289,Tower Ridge,18,70,Parkland,Geoffrey Cornish,1960,Closed,46,46,46,N/D,N/D,USD
USA-CT-00290-01,USA-CT-00290,River Highlands,18,70,Parkland,Bobby Weed,1928,Closed,N/D,N/D,N/D,N/D,N/D,USD
USA-CT-00298-01,USA-CT-00298,White,18,72,Parkland,Al Zikorus,1995,Open,38,45,38,N/D,N/D,USD
USA-CT-00298-02,USA-CT-00298,Green,18,70,Parkland,Al Zikorus,1994,Open,32,35,32,N/D,N/D,USD
USA-CT-00298-03,USA-CT-00298,Red,9,35,Parkland,Al Zikorus,1995,Open,17,24,17,N/D,N/D,USD
USA-CT-00299-01,USA-CT-00299,Twin Hills,18,71,Parkland,George McDermott,1972,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-CT-00300-01,USA-CT-00300,Twin Lakes,9,27,Parkland,N/D,1960,Open,39,59,39,N/D,N/D,USD
USA-CT-00303-01,USA-CT-00303,Vineyard Valley,18,72,Parkland,N/D,1992,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-CT-00304-01,USA-CT-00304,Wallingford,18,71,Parkland,N/D,1898,Closed,N/D,N/D,N/D,N/D,N/D,USD
USA-CT-00305-01,USA-CT-00305,Wampanoag,18,72,Parkland,Donald Ross,1926,Closed,N/D,N/D,N/D,N/D,N/D,USD
USA-CT-00306-01,USA-CT-00306,Washington,18,71,Parkland,N/D,N/D,Closed,~,~,~,N/D,N/D,USD
USA-CT-00307-01,USA-CT-00307,Waterbury,18,69,Parkland,N/D,N/D,Closed,~,~,~,N/D,N/D,USD
USA-CT-00308-01,USA-CT-00308,Watertown,18,71,Parkland,N/D,N/D,Closed,~,~,~,N/D,N/D,USD
USA-CT-00309-01,USA-CT-00309,Wee Burn,18,72,Parkland,N/D,N/D,Closed,~,~,~,N/D,N/D,USD
USA-CT-00313-01,USA-CT-00313,Western Hills,18,72,Parkland,N/D,N/D,Open,49,49,49,N/D,N/D,USD
USA-CT-00314-01,USA-CT-00314,Longshore Park,18,69,Parkland,N/D,N/D,Open,46,52,20,N/D,N/D,USD
USA-CT-00315-01,USA-CT-00315,Westwoods,18,61,Parkland,Geoffrey S. Cornish,N/D,Open,28.75,33,28.75,N/D,N/D,USD
USA-CT-00316-01,USA-CT-00316,Wethersfield,18,71,Parkland,N/D,1916,Closed,~,~,~,N/D,N/D,USD
USA-CT-00321-01,USA-CT-00321,Whitney Farms,18,72,Parkland,N/D,1982,Open,55,69,55,N/D,N/D,USD
USA-CT-00325-01,USA-CT-00325,Wintonbury Hills,18,70,Parkland,N/D,N/D,Open,74,99,74,N/D,N/D,USD
USA-CT-00326-01,USA-CT-00326,Woodbridge,18,71,Parkland,N/D,N/D,Open,49,59,49,N/D,N/D,USD
USA-CT-00327-01,USA-CT-00327,Woodhaven,18,72,Parkland,Al Zikorus,1968,Open,21,24,21,N/D,N/D,USD
USA-CT-00328-01,USA-CT-00328,Woodstock,18,68,Parkland,N/D,1869,Open,32,32,32,N/D,N/D,USD
USA-CT-00329-01,USA-CT-00329,Red,18,71,Parkland,N/D,1916,Closed,~,~,~,N/D,N/D,USD
USA-DC-00001-01,USA-DC-00001,Blue,18,72,Parkland,N/D,1989,Open,49,49,49,N/D,N/D,USD
USA-DC-00001-02,USA-DC-00001,White,9,33,Parkland,N/D,1989,Open,49,49,49,N/D,N/D,USD
USA-DC-00001-03,USA-DC-00001,Red,9,27,Parkland,N/D,1989,Open,49,49,49,N/D,N/D,USD
USA-DC-00005-01,USA-DC-00005,Langston,18,72,Parkland,N/D,1939,Open,25,31,25,N/D,N/D,USD
USA-DC-00007-01,USA-DC-00007,Rock Creek Park,18,65,Parkland,N/D,N/D,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-DE-00001-01,USA-DE-00001,Sussex,18,71,Parkland,N/D,1997,Open,45,55,45,N/D,N/D,USD
USA-DE-00002-01,USA-DE-00002,Baywood Greens,18,72,Parkland,N/D,N/D,Open,35,45,25,N/D,N/D,USD
USA-DE-00004-01,USA-DE-00004,Bethany Bay,9,28,Parkland,Joe Lucido,1996,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-DE-00007-01,USA-DE-00007,Cavaliers,18,71,Parkland,N/D,1962,Closed,~,~,~,N/D,N/D,USD
USA-DE-00011-01,USA-DE-00011,Bidermann,18,72,Parkland,N/D,N/D,Closed,~,~,~,N/D,N/D,USD
USA-DE-00013-01,USA-DE-00013,Brandywine,18,70,Parkland,Arthur Tull,1946,Open,65,75,40,N/D,N/D,USD
USA-DE-00019-01,USA-DE-00019,Pitch & Putt,9,27,Parkland,bill love,1999,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-DE-00021-01,USA-DE-00021,Cripple Creek,18,72,Parkland,Algie Pulley,1984,Closed,~,~,~,N/D,N/D,USD
USA-DE-00029-01,USA-DE-00029,Delcastle,18,72,Parkland,N/D,N/D,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-DE-00033-01,USA-DE-00033,Du Pont,18,71,Parkland,Alfred H Tull/William Gordon,1920,Closed,~,~,~,N/D,N/D,USD
USA-DE-00033-02,USA-DE-00033,Montchanin,18,61,Parkland,Alfred H Tull/William Gordon,1920,Closed,~,~,~,N/D,N/D,USD
USA-DE-00033-03,USA-DE-00033,Nemours,18,71,Parkland,Alfred H Tull/William Gordon,1920,Closed,~,~,~,N/D,N/D,USD
USA-DE-00034-01,USA-DE-00034,Eagle Creek,18,70,Parkland,N/D,N/D,Open,29,29,29,N/D,N/D,USD
USA-DE-00038-01,USA-DE-00038,Ed Oliver,18,69,Parkland,Alfred Tull and Ed Ault,N/D,Open,49,49,49,N/D,N/D,USD
USA-DE-00040-01,USA-DE-00040,Granite,18,71,Parkland,N/D,N/D,Closed,~,~,~,N/D,N/D,USD
USA-DE-00042-01,USA-DE-00042,Frog Hollow,18,71,Parkland,David Horllen Liddicott,2000,Open,48,55,38,N/D,N/D,USD
USA-DE-00050-01,USA-DE-00050,Heritage,9,31,Parkland,N/D,N/D,Open,20,20,20,N/D,N/D,USD
USA-DE-00064-01,USA-DE-00064,Jonathans Landing,18,71,Parkland,N/D,N/D,Open,32,32,25,N/D,N/D,USD
USA-DE-00066-01,USA-DE-00066,Kings Creek,18,71,Parkland,N/D,N/D,Closed,~,~,~,N/D,N/D,USD
USA-DE-00073-01,USA-DE-00073,Mapledale,18,72,Parkland,N/D,N/D,Closed,~,~,~,N/D,N/D,USD
USA-DE-00075-01,USA-DE-00075,Midway Par 3,18,54,Parkland,Walt Jones,N/D,Open,17,17,17,N/D,N/D,USD
USA-DE-00078-01,USA-DE-00078,Newark,18,71,Parkland,N/D,1958,Closed,~,~,~,N/D,N/D,USD
USA-DE-00080-01,USA-DE-00080,North,18,71,Parkland,N/D,N/D,Closed,~,~,~,N/D,N/D,USD
USA-DE-00080-02,USA-DE-00080,South,18,71,Parkland,N/D,N/D,Closed,~,~,~,N/D,N/D,USD
USA-DE-00082-01,USA-DE-00082,Old Landing,18,71,Parkland,N/D,N/D,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-DE-00086-01,USA-DE-00086,Rehoboth Beach,18,71,Parkland,Brian T Ault,1925,Closed,N/D,N/D,N/D,N/D,N/D,USD
USA-DE-00091-01,USA-DE-00091,Rock Manor,18,71,Parkland,N/D,1921,Open,55,69,N/D,N/D,N/D,USD
USA-DE-00092-01,USA-DE-00092,Garrisons Lake,18,72,Parkland,Ed & Brian Ault,1962/R-2008,Open,39,49,N/D,N/D,N/D,USD
USA-DE-00096-01,USA-DE-00096,Seaford,18,72,Parkland,J H Taylo,1887,Closed,N/D,N/D,N/D,N/D,N/D,USD
USA-DE-00099-01,USA-DE-00099,Blue/Red,18,71,Parkland,Ed Ault/Al Jamison,1957,Closed,N/D,N/D,N/D,N/D,N/D,USD
USA-DE-00099-02,USA-DE-00099,Red/White,18,71,Parkland,N/D,N/D,Open,~,~,~,N/D,N/D,USD
USA-DE-00099-03,USA-DE-00099,White/Blue,18,71,Parkland,N/D,N/D,Open,~,~,~,N/D,N/D,USD
USA-DE-00101-01,USA-DE-00101,White Clay Creek,18,72,Parkland,Arthur Hills/Steve Forrest,2006,Open,80,85,~,N/D,N/D,USD
USA-DE-00103-01,USA-DE-00103,Sussex Pines,18,72,Parkland,Ed Ault,1967,Closed,N/D,N/D,N/D,N/D,N/D,USD
USA-DE-00108-01,USA-DE-00108,The Rookery,18,70,Parkland,Pete Okley,2000,Open,59,70,N/D,N/D,N/D,USD
USA-DE-00109-01,USA-DE-00109,The Salt Pond,18,61,Parkland,Rupert Smith,1992,Open,22,26,23,N/D,N/D,USD
USA-DE-00112-01,USA-DE-00112,Three Little Bakers,18,72,Parkland,Ed Ault,1971,Open,29,59,N/D,N/D,N/D,USD
USA-DE-00117-01,USA-DE-00117,Van De Grift,9,28,Parkland,Bruce Stanley,1991,Open,18,19,~,N/D,N/D,USD
